sample_id,climate_scenario,length,width,wall_height,roof_angle,orientation_deg,insulation_thickness_mm,window_ratio,pcm_thickness_mm,wall_material,roof_material,floor_material,insulation_material,glazing_type,pcm_present,T_amb_mean,T_amb_min,T_amb_max,solar_radiation_mean,wind_speed_mean,indoor_temp_mean,indoor_temp_min,indoor_temp_max,indoor_temp_swing,comfort_hours,total_heat_loss_kWh,total_solar_gain_kWh,ventilation_loss_kWh,heating_energy_required_kWh,fidelity_tier,simulation_time_sec,ansys_validation_candidate
winter_280,winter,7.89505219190821,4.649393692578106,3.247068193683471,23.66181760280591,75.96844722512206,98.90152022868998,0.2211944542296745,0.0,sandwich_panel,sandwich_panel,concrete,rock_wool,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0065404381342,18.0,18.094056090366834,0.09405609036683416,24,59.80245303910642,17.159204113162385,16.95634148370547,59.599590409649515,tier1_rc_physics,0.00022220611572265625,False
winter_281,winter,5.6268641027570325,4.376546166068305,3.3416864089248697,28.08422091887341,115.57267922619123,134.2062402537221,0.07920609693707047,1.413003314313658,timber,sandwich_panel,concrete,rock_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.002207155736695,18.0,18.031055354953214,0.031055354953213765,24,31.587212503466077,8.930177530849871,7.759399317221526,30.41643428983773,tier1_rc_physics,0.00021958351135253906,True
winter_282,winter,7.068170040391374,4.252063273757436,3.0924122190461825,19.885635169279613,148.38100895527884,27.506644043775903,0.36913189432697824,0.0,cseb,brick,cseb,xps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,150.07521709031892,25.75698711064058,17.861681930000874,142.17991190967925,tier1_rc_physics,0.0002155303955078125,False
winter_283,winter,4.090633180421452,3.4687343620787603,2.5564100819054563,32.92384845038074,114.16594117897364,103.56531908656075,0.3047662273133101,25.8979267784578,timber,brick,cseb,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.037728556873233,18.0,18.342136724109178,0.34213672410917795,24,36.88617515673977,10.308972512070241,6.19116709167936,32.76836973634887,tier1_rc_physics,0.00021696090698242188,False
winter_284,winter,5.3040904950760055,3.481575449985473,2.5342341002594666,26.094535470647568,37.46628582192133,144.39186534510122,0.1598295964607546,47.058600385799444,concrete,sandwich_panel,brick,xps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.484877337103832,18.0,19.465704082487413,1.465704082487413,24,42.85019608355097,19.915527620925918,5.784848771571016,25.768402511832818,tier1_rc_physics,0.00021839141845703125,True
winter_285,winter,6.7929962920161255,4.978118957718786,2.7878642309543475,33.34443334581897,173.27738427287304,29.953208527330812,0.26946396644873455,0.3726316084033139,timber,cseb,cseb,xps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,114.13063998587197,18.90192157630497,14.945342445686284,110.17406085525324,tier1_rc_physics,0.00022292137145996094,False
winter_286,winter,7.7966700844890315,5.2770768845657,2.477454362565766,39.493772326986125,128.0336867974717,144.84618575728794,0.20015102066513907,0.0,concrete,cseb,cseb,eps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,83.80746415347821,16.653345825870446,13.7732842466187,80.92740257422645,tier1_rc_physics,0.00022029876708984375,False
winter_287,winter,7.237858635551634,3.3295682477494313,2.7026456182029652,25.840575736820853,53.430675745710516,136.12174847613633,0.32478308644427156,39.085659125073185,brick,cseb,brick,eps_foam,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.619029049348544,18.0,19.753635354141267,1.7536353541412666,24,57.15701491235827,28.96630330341374,11.79693410398219,35.2791755185455,tier1_rc_physics,0.0002911090850830078,False
winter_288,winter,5.326064392955848,4.266753563328897,2.6397392384051948,1.7353273564288327,12.241099271975536,53.55093995974945,0.17017248901312224,0.0,cseb,timber,cseb,xps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.60855745530535,18.0,20.667940763395205,2.6679407633952046,24,61.791617480340825,27.411354374899116,7.661475327315645,42.04173843275739,tier1_rc_physics,0.000232696533203125,False
winter_289,winter,5.960255275455644,3.418192938042332,3.1604741446129894,8.056879047217736,35.89527772102392,20.617961973289354,0.2477543298000326,48.01345906963046,timber,brick,brick,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.764794220647023,18.0,20.05262649539086,2.052626495390861,24,68.30296598043257,30.726733337279395,10.001428825112523,37.95648412156831,tier1_rc_physics,0.00022149085998535156,True
winter_290,winter,5.89945679261255,3.10933021986868,3.1299191478073016,44.237958401939395,101.2423622421511,68.0069851284617,0.2084228804579346,36.466980376431316,cseb,brick,concrete,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,52.38973681153621,12.221924166896892,7.918216910698067,48.086029555337376,tier1_rc_physics,0.00021958351135253906,False
winter_291,winter,3.590439322186738,5.795020017092069,2.3578181007121213,40.89348970826872,115.90394258406303,125.43070972427877,0.1591668752465183,0.0,sandwich_panel,sandwich_panel,brick,xps_foam,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.00799311560466,18.0,18.114681009470985,0.11468100947098492,24,27.50674015096146,7.677788490805639,5.951663991475799,25.780615651631624,tier1_rc_physics,0.0002181529998779297,False
winter_292,winter,3.0521960593286184,5.3063042839364325,3.4065397690705934,27.589629008248913,25.0978085471329,130.96543091876694,0.3419841389593351,46.61865667187964,concrete,sandwich_panel,brick,mineral_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.68341646254792,18.0,21.40789101474047,3.4078910147404713,24,55.917893143190305,44.037056950306535,10.704485827816299,13.644917481870218,tier1_rc_physics,0.00021958351135253906,False
winter_293,winter,5.587937578496803,3.7193360172095673,2.334928959531564,30.92467047028334,31.14664275416983,24.488121746771405,0.15610099638485436,0.0,timber,concrete,cseb,mineral_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.148972334222794,18.0,19.025474501477184,1.0254745014771842,24,65.6568456190185,19.31548792336128,5.86642704731286,52.20778474297006,tier1_rc_physics,0.00021314620971679688,False
winter_294,winter,4.829421608515802,4.934517266821418,2.56215294178622,43.08067117106571,74.7066610191176,44.249669579669366,0.3381793927372501,0.0,concrete,cseb,cseb,mineral_wool,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,105.61336823169623,17.838701674488135,11.096275931002248,98.87094248821036,tier1_rc_physics,0.00021505355834960938,False
winter_295,winter,7.152821601020901,4.859482502543962,2.9649301886651838,3.6170497764100467,39.80087162063753,52.65739269031693,0.33785946317070076,0.0,timber,timber,cseb,xps_foam,single_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,19.05806149804734,18.0,22.99088615486577,4.99088615486577,24,129.64667505154003,55.45909516067878,19.42516196585132,93.61274185671259,tier1_rc_physics,0.00020933151245117188,False
winter_296,winter,7.1272236489416825,5.17478556789842,3.3679970123027108,30.85096524721845,179.81671163257727,110.37457355417246,0.1627407782119678,19.64167642034432,cseb,concrete,cseb,xps_foam,single_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.0,18.0,18.0,0.0,24,87.0996545137849,17.864732667301922,15.21549768618587,84.45041953266885,tier1_rc_physics,0.00022482872009277344,False
winter_297,winter,5.83546492829994,5.193978806081665,2.91875359215576,16.695921099868652,132.6914001192012,45.88123216397387,0.33332429930660656,0.0,cseb,sandwich_panel,concrete,xps_foam,double_pane,0,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.00127617929923,18.0,18.0155658525092,0.015565852509201505,24,71.77791698067132,18.63125374115682,15.932707130671421,69.07937037018596,tier1_rc_physics,0.0002307891845703125,False
winter_298,winter,4.132545827685725,4.452377486516965,3.153388859227819,3.8932679516285584,114.75115742455208,37.964068917079516,0.28964251170427907,4.873987452928627,timber,timber,concrete,eps_foam,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.013454389036884,18.0,18.157541771261947,0.1575417712619469,24,52.291498260415764,13.958140358007373,9.597989621647681,47.93134752405607,tier1_rc_physics,0.00021958351135253906,False
winter_299,winter,3.577346593378871,5.339890652788894,3.02942084614079,20.551313305778994,24.445429546296904,9.905254361406392,0.39402208645845427,49.07412406334999,concrete,brick,cseb,rock_wool,double_pane,1,-10.0,-18.0,-2.0,144.69013887796973,3.5,18.75682846110325,18.0,20.29764173411679,2.297641734116791,24,113.63130604406477,47.4386328021145,11.92185622422297,67.56484672862311,tier1_rc_physics,0.00021409988403320312,False
summer_0,summer,4.687100732524067,5.945611215602479,2.9286127423470507,38.2953947956411,32.943493591267405,139.01218882418164,0.2194453370143446,0.0,brick,timber,brick,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,40.90957948963703,32.86310265759129,49.01894768461446,16.15584502702317,0,65.52658348752787,80.2199949479921,9.428483305498366,0.0,tier1_rc_physics,0.0001933574676513672,False
summer_1,summer,3.447864772788741,3.3654961406210444,2.9697265418949925,5.56098525167271,117.21368092795159,114.08861919336458,0.2886493501013681,0.0,sandwich_panel,concrete,concrete,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,33.25005210477082,23.406337928898353,43.36181308054957,19.955475151651214,7,18.885134685557926,22.069752751384357,3.0958594875086756,0.0,tier1_rc_physics,0.0001976490020751953,False
summer_2,summer,3.1074235868830695,5.229361827438958,2.5820802649213657,39.055250340131686,178.94514735594876,79.32273701593508,0.10020085230487262,12.351146479779635,timber,timber,brick,eps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,25.82908478203329,22.748078563546184,29.132839527523085,6.384760963976902,17,8.576378556426668,13.652112973488737,1.2031360094165893,0.0,tier1_rc_physics,0.0006074905395507812,False
summer_3,summer,4.703693608382104,4.1580536129214805,3.2596442089838495,34.04342943513191,133.70742630475948,62.658475523378776,0.16113111081810755,0.0,cseb,brick,cseb,rock_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.990180180387807,23.978244720959456,29.95908597815663,5.980841257197174,14,17.578989143513837,23.74823646760855,2.4890099677015853,0.0,tier1_rc_physics,0.0004906654357910156,False
summer_4,summer,3.1279029106976974,5.356295402939651,3.012631924817805,27.87157929613736,86.32204709679873,5.762147536887033,0.23990193909277402,5.055031000886248,cseb,cseb,brick,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,24.449402598259024,19.8050683180805,29.62673659645315,9.821668278372648,19,28.78424876852642,30.264990215033112,1.8633976156020569,0.0,tier1_rc_physics,0.0004069805145263672,False
summer_5,summer,7.592714134685462,3.521673218039422,3.3582988512246565,38.05314500379269,119.50064411916289,118.5976178212516,0.20471460855779816,0.0,cseb,sandwich_panel,cseb,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,29.077269709481516,25.777823216544007,32.35327267513091,6.5754494585869026,10,23.30664068668951,34.797675163712576,4.823781003248036,0.0,tier1_rc_physics,0.00028252601623535156,False
summer_6,summer,5.188625074933751,5.958602475163907,3.204467064455941,25.048895659537347,135.72784537349872,26.667574571703984,0.09584397372493594,0.0,timber,concrete,concrete,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,24.25968589222175,21.08807935457144,27.355996189645914,6.267916835074473,24,21.28355705556386,24.57979653094456,2.404429058442309,0.0,tier1_rc_physics,0.0002446174621582031,False
summer_7,summer,7.775684737074361,3.214312588040471,3.2913942130081137,29.082820488969606,4.3989582229257165,132.76445189692842,0.10884055787577196,12.705833523763996,sandwich_panel,timber,concrete,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,43.360188911823094,32.20043595933909,54.72964545882613,22.529209499487038,0,48.39805516579335,58.324433267913456,7.75201027621879,0.0,tier1_rc_physics,0.0002300739288330078,False
summer_8,summer,6.50608802799999,4.91446420599342,2.80424343563677,12.704407485290607,80.38150929925924,10.781641305383818,0.05441631788171055,0.0,cseb,brick,cseb,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,21.59755216876412,19.201741497272923,23.909453124555274,4.70771162728235,24,19.4777182984443,17.69245036926255,1.4006649864612946,0.0,tier1_rc_physics,0.00022792816162109375,False
summer_9,summer,3.3357766154455306,4.4176606051413465,3.3090806881193475,5.957792416196701,64.02384374533999,17.66904174263655,0.19285012915560185,0.0,timber,cseb,concrete,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,29.86559251248852,23.38975183581094,36.328325777558796,12.938573941747855,10,30.64126670776401,33.96978542253765,2.738264281394129,0.0,tier1_rc_physics,0.00021338462829589844,False
summer_10,summer,7.555594774327877,4.595936131385599,2.668805911666447,1.0249540620138444,56.986372756119685,32.95497606961218,0.3314905807576375,33.423020461624766,timber,brick,brick,eps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,33.02089344093384,24.211588084126998,42.01918782658065,17.80759974245365,7,49.08445036382536,65.61958810825988,8.845636551959458,0.0,tier1_rc_physics,0.00023055076599121094,False
summer_11,summer,6.947312137016107,3.2849895522489665,2.5546733142215765,20.74555194373834,54.932306234655584,138.30948938695175,0.3541482358959942,0.0,cseb,cseb,cseb,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,36.41108704830302,27.682993549040795,45.20513652032481,17.522142971284012,2,62.54264144170522,71.20510665116292,7.164119114424474,0.0,tier1_rc_physics,0.00021028518676757812,False
summer_12,summer,7.477303123157443,5.779123500806839,2.663155307757478,28.80571535031757,143.45485158557545,102.65014643309462,0.1255231517116306,0.0,timber,timber,concrete,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.293358025803002,22.924859289558672,27.632487881247258,4.707628591688586,24,17.05217958108215,24.683021250804252,3.4156450404942382,0.0,tier1_rc_physics,0.0002105236053466797,False
summer_13,summer,7.003687484933903,4.582831098108411,3.0517194334907103,6.859163765723227,22.7421654227079,127.54869880172808,0.1661349276618608,0.0,sandwich_panel,sandwich_panel,brick,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,42.91658977114546,27.843552700021032,58.81696961769946,30.97341691767843,2,64.3814659219405,75.40188272491851,10.773386288721685,0.0,tier1_rc_physics,0.00021886825561523438,False
summer_14,summer,5.528234056264155,3.514207804310581,2.333567317940597,8.721507857386143,58.94488828209887,93.14026852202453,0.3026625581202624,0.0,timber,brick,cseb,eps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,37.01430628992457,29.68396163162087,44.390398787810945,14.706437156190074,0,30.773165799372432,37.860641518175605,5.2122586085143015,0.0,tier1_rc_physics,0.00021123886108398438,False
summer_15,summer,5.690265033851454,5.043501533984452,2.654634074608394,39.68762888967441,142.77503149568287,11.25300459037774,0.25378182858561177,0.0,brick,timber,brick,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.637663070093197,21.249224671172016,29.961623185426763,8.712398514254748,17,26.985494520351647,30.899961031646825,3.265804307598683,0.0,tier1_rc_physics,0.00022554397583007812,False
summer_16,summer,4.514943283871291,3.454123554278223,2.225260763803007,11.111231982243481,62.65136331617976,27.326565097732583,0.31414393192660506,41.32953268816171,cseb,cseb,brick,mineral_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,26.53704541788237,21.823216863466122,33.147873173024934,11.324656309558812,14,23.86726502986213,35.937339010073,1.8986421421803406,0.0,tier1_rc_physics,0.00023293495178222656,False
summer_17,summer,7.984024013112642,4.345176965630571,2.517274814015249,18.587590500011636,88.50800500149711,61.25464650282274,0.21107253580252922,0.0,brick,cseb,cseb,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.90693236878847,21.98840504821835,29.76303680521946,7.77463175700111,17,29.89957949654715,34.8041582262095,3.4870098142563393,0.0,tier1_rc_physics,0.00022172927856445312,False
summer_18,summer,6.408775176649051,5.437330243369081,2.8572298676781824,26.32189913962927,129.936653123817,139.98919396005982,0.24970265942177328,0.0,brick,timber,brick,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,28.66740770646275,24.867824091287112,32.437971380007376,7.570147288720264,11,26.830587413856293,36.3609975661205,5.735308387634357,0.0,tier1_rc_physics,0.0002143383026123047,False
summer_19,summer,7.23099584851669,3.0744596385646097,3.07486283845508,19.54916398604403,150.4312597296966,19.67028868265405,0.323318506283332,0.0,cseb,timber,concrete,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.83480345679084,21.159661625577936,32.46368136009961,11.304019734521678,14,41.66344097862102,45.99606752726874,3.8203377712126247,0.0,tier1_rc_physics,0.000213623046875,False
summer_20,summer,4.581537650900735,4.300839881548624,2.914002406039456,16.494388116573575,12.86708851836511,59.81453885806879,0.21353191196634552,6.19862475465595,sandwich_panel,concrete,concrete,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,50.15557144579456,36.07057451302073,64.67648486040211,28.605910347381382,0,49.06859551652105,59.752616407188945,9.192932632379316,0.0,tier1_rc_physics,0.0002155303955078125,False
summer_21,summer,6.3613810184529545,3.7204710060493023,2.350406022701393,40.27274143061524,100.04642094565943,145.5319782149755,0.06380795754615431,38.32584823010128,sandwich_panel,sandwich_panel,concrete,rock_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,20.93325045383926,20.416100376939067,21.46066741419381,1.044567037254744,24,4.787342599192589,13.006309336223373,0.8340586176095514,0.0,tier1_rc_physics,0.0002276897430419922,False
summer_22,summer,4.659415048999949,5.840076244359441,2.8374693985128956,14.887708797081457,173.46552450547287,56.55327668015107,0.1345613319128825,0.0,cseb,timber,concrete,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.286938836810204,22.929478847849694,27.60378539863551,4.674306550785815,24,15.815765835489954,22.492491332703814,2.3563665505876465,0.0,tier1_rc_physics,0.00021648406982421875,False
summer_23,summer,6.087133126131484,3.0533833873683225,3.316380816508214,1.6358299997907726,18.751926233190584,28.368769742038566,0.06407371799104393,31.12650490416572,timber,cseb,brick,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,28.92671514460464,23.77598965249332,34.1361994897581,10.36020983726478,11,17.083598952763456,28.738800142253904,2.10856265078114,0.0,tier1_rc_physics,0.00022912025451660156,False
summer_24,summer,6.431287367793142,4.951688873278751,2.242669101294627,35.823109753776336,67.44037032508749,148.56271897958126,0.32277082622333303,0.0,concrete,brick,concrete,eps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,30.20061344249757,26.473685455494877,33.91172293371416,7.438037478219282,7,27.630889520915776,39.47935087853559,5.46171481316097,0.0,tier1_rc_physics,0.00021123886108398438,False
summer_25,summer,5.03704325269598,3.98028173573939,3.1164967881931234,25.328415374617315,167.9916382273751,46.385171985000575,0.21784620741258243,41.88705688773119,timber,timber,concrete,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,24.438865853458008,22.12547022351267,28.01552589379097,5.890055670278297,23,12.789199612203433,26.3028297145874,2.2023836349225223,0.0,tier1_rc_physics,0.0002162456512451172,False
summer_26,summer,5.831302791589525,3.944936700683794,3.2803248627788806,21.812832508616864,145.08013460900398,74.09793773690888,0.07716535834878158,33.71016933268074,cseb,timber,brick,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,21.991736317734517,21.179213591456094,22.817091751904844,1.63787816044875,24,9.113683634561871,21.240226425771713,1.3457490998720645,0.0,tier1_rc_physics,0.0002219676971435547,False
summer_27,summer,6.331149037474045,3.2787624619634963,2.780980562278972,7.740363270926259,80.81943078493143,85.25570797732424,0.23239332508510918,16.007396123825508,concrete,timber,brick,mineral_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,26.281321843916846,22.571565084562955,30.237256236133632,7.665691151570677,15,23.11828098559011,32.54891218931768,2.5204596870549367,0.0,tier1_rc_physics,0.0002117156982421875,False
summer_28,summer,7.8118925628852995,5.03075191570688,2.676558942203993,32.16672029365098,16.419614932991347,128.94705129812462,0.2738362704700922,0.0,concrete,brick,brick,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,42.23743549055188,33.844053219591586,50.70365126546718,16.859598045875593,0,98.54697886911319,121.2228548672427,14.522549048327395,0.0,tier1_rc_physics,0.00020003318786621094,False
summer_29,summer,7.483896134797613,5.814039574467656,2.8416235660397327,14.279345862658053,129.31957103906683,119.10761827537392,0.2646458570853602,0.0,sandwich_panel,cseb,concrete,rock_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,28.481381981453666,23.23206979717854,33.71747456099827,10.48540476381973,11,30.57945172793006,38.85571612717543,7.25048601684381,0.0,tier1_rc_physics,0.00020170211791992188,False
summer_30,summer,7.819509523085288,3.9120318291167484,2.801325223451479,22.420384561410142,87.83639050757999,84.566130523112,0.18462970831643816,23.93123807178772,concrete,timber,cseb,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,24.113322190398804,22.149633719968282,26.67425206385287,4.524618343884587,24,13.99364607363383,30.991606810950127,2.661379683479,0.0,tier1_rc_physics,0.00021719932556152344,False
summer_31,summer,7.043763599276547,3.185741179136265,3.4538416322224865,26.11987640523715,11.12766187075422,22.876080218524322,0.12672389390983618,2.2089976199594257,concrete,cseb,cseb,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,32.86467113387864,27.622933902457188,38.0900244588437,10.467090556386513,3,56.915375574293996,68.15578958919838,4.520435322373389,0.0,tier1_rc_physics,0.0002105236053466797,False
summer_32,summer,4.753057187276268,5.238947219201458,3.179044911619861,40.710834950436535,77.31229605348437,138.58766790477182,0.08813794288042193,0.0,timber,concrete,cseb,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.82536355432711,24.02905676887035,29.594279372852807,5.5652226039824555,15,13.441051318711581,19.16279454903855,2.4236971571203796,0.0,tier1_rc_physics,0.00020766258239746094,False
summer_33,summer,3.534650492125209,3.9283446827726474,3.269099546309869,8.226957990721191,1.1307059618007869,6.48942599183178,0.18410203868930836,0.0,brick,brick,cseb,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,34.164897527562424,26.324358337293077,42.03321975165934,15.708861414366261,5,48.48497983193523,53.05114260087531,3.394369249253437,0.0,tier1_rc_physics,0.00021076202392578125,False
summer_34,summer,6.465776967789546,4.24408856183889,2.591383570383869,25.740955431475193,30.40920534182877,98.24773688148889,0.31031249423405965,25.6914780621963,concrete,timber,concrete,mineral_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,40.49910002010523,32.06155927061553,49.03445087871671,16.97289160810118,0,78.25993132269626,99.03786418225366,9.792718452780038,0.0,tier1_rc_physics,0.00020742416381835938,False
summer_35,summer,7.215942082299787,5.578185015904035,2.7536407722252143,38.962591863625164,125.05726040895433,55.2918687871484,0.24127587019341784,0.0,timber,timber,brick,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.33781053561988,21.011661989120512,31.62856908977196,10.61690710065145,15,35.47915896116054,40.862833859136465,4.956342793537197,0.0,tier1_rc_physics,0.00020647048950195312,False
summer_36,summer,3.974604117521373,5.258983280970963,2.5387216796002496,28.792205720030235,169.24509487858916,59.45044342921007,0.24501582922313597,0.0,brick,concrete,brick,eps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,28.16439128965692,24.104417295956537,32.18331356308585,8.07889626712931,12,20.1681464283997,24.909087199951756,2.884991425973001,0.0,tier1_rc_physics,0.0002028942108154297,False
summer_37,summer,5.533673821990224,4.781979741197264,2.495622263989991,13.103627508600669,113.5326021872531,90.93272389579343,0.10770792062472777,0.0,brick,timber,concrete,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.605930605664856,23.42740858559379,27.760483390766748,4.333074805172959,24,11.88458382409803,18.555666710496393,1.9114057810022698,0.0,tier1_rc_physics,0.00020074844360351562,False
summer_38,summer,5.502373797597957,5.725372006344065,2.3759979455168985,43.55406550931443,55.64012200949949,131.93011579452303,0.22327580984697232,0.0,cseb,concrete,brick,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,31.819428950241775,26.52506628146769,37.103372462318816,10.578306180851126,5,40.658522818770436,49.17424258023208,5.263805160221391,0.0,tier1_rc_physics,0.00019788742065429688,False
summer_39,summer,7.446123834324519,5.556324881898849,2.21574563271742,6.700875665338119,78.97232155216385,143.65712832727203,0.29815364411300016,34.50852367888078,brick,cseb,brick,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,22.200729631868047,21.4123351758439,23.192540757904492,1.7802055820605922,24,12.602229979948168,34.42500691403452,3.007180225992422,0.0,tier1_rc_physics,0.0002148151397705078,False
summer_40,summer,5.351394199674363,5.825190895716999,2.23757710144498,11.0196847815255,90.09086370673582,45.17370632971995,0.28122820953406175,0.0,concrete,cseb,cseb,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.102149672863277,22.151235274047746,29.990110794149732,7.838875520101986,16,29.467562239699024,34.28187488038245,3.3261779692112077,0.0,tier1_rc_physics,0.0003371238708496094,False
summer_41,summer,4.372784706178873,4.027118443858175,2.257482129629989,9.56963931103114,169.9831211227089,14.569640465837052,0.2913458800231482,22.564270043243013,sandwich_panel,cseb,brick,rock_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,24.240963396147254,20.52532490861242,31.972120701899257,11.446795793286839,19,17.5745802429842,24.56732501941695,1.6574610474584555,0.0,tier1_rc_physics,0.0002682209014892578,False
summer_42,summer,3.1984150708628345,5.412742843717286,3.495300529385098,12.309609026594906,107.31755524197732,70.02055987704546,0.09689896846123405,0.0,cseb,cseb,cseb,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.476029095305506,23.770365548654674,29.13899108191918,5.368625533264506,16,15.82816054155866,21.839337379648804,1.8449993869360446,0.0,tier1_rc_physics,0.00022292137145996094,False
summer_43,summer,5.603622931589507,3.632048851610169,3.062567216061125,14.061992496924123,15.845954462785015,41.9524754012178,0.16828114001663852,0.0,brick,brick,cseb,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,37.711473555977044,30.257010001512533,45.19998894446404,14.942978942951505,0,56.85780562588664,65.91757715855371,5.4420741483784605,0.0,tier1_rc_physics,0.0002238750457763672,False
summer_44,summer,4.923917489808793,4.034275694859661,3.337647397670415,17.17160523367303,175.94164596599603,73.10037764174396,0.1952591545818287,0.0,concrete,brick,brick,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.341679551472907,23.690003293965823,30.937117807116365,7.247114513150542,13,26.946768243575367,32.93895704249831,2.940942760940702,0.0,tier1_rc_physics,0.00024175643920898438,False
summer_45,summer,3.7344793960718317,3.798802664114989,3.200492551214433,30.286843648213388,149.6052820289757,42.79069584960481,0.10626329168116785,35.054794764448566,concrete,timber,cseb,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,22.786154341227586,21.575691953851702,24.43969786042767,2.8640059065759687,24,8.753850195949086,18.104171529413048,0.9836562780352374,0.0,tier1_rc_physics,0.0002460479736328125,False
summer_46,summer,7.461106037361196,4.571016334526385,2.201029027362694,40.15941975886347,49.58148478933677,149.84278000989787,0.20148278640993755,0.0,timber,sandwich_panel,cseb,eps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,34.12229239625734,27.98005265050515,40.28469551782916,12.304642867324006,1,41.02183755244718,49.735222946721976,5.843009808788175,0.0,tier1_rc_physics,0.00023221969604492188,False
